325	2	obviously
326	3	knew
327	4	what
328	5	and
329	6	where
330	7	the
331	8	resident
332	9	ate
333	10	in
334	11	the
335	12	morning
336	13	.
337	14	<eos>
338	0	The
339	1	victim
340	2	clearly
341	3	knew
342	4	what
343	5	and
344	6	where
345	7	the
346	8	murderer
347	9	smoked
348	10	in
349	11	the
350	12	evening
351	13	.
352	14	<eos>
353	0	The
354	1	professor
355	2	totally
356	3	knew
357	4	what
358	5	and
359	6	where
360	7	the
361	8	scientist
362	9	taught
363	10	during
364	11	the
365	12	weekend
366	13	.
367	14	<eos>
368	0	The
369	1	policeman
370	2	stupidly
371	3	knew
372	4	what
373	5	and
374	6	where
375	7	the
376	8	butcher
377	9	cooked
378	10	in
379	11	the
380	12	shop
381	13	in
382	14	the
383	15	morning
384	16	.
385	17	<eos>
386	0	The
387	1	coach
388	2	regrettably
389	3	knew
390	4	what
391	5	and
392	6	where
393	7	the
394	8	pupil
395	9	resumed
396	10	during
397	11	the
398	12	weekend
399	13	.
400	14	<eos>
401	0	The
402	1	associate
403	2	totally
404	3	knew
405	4	what
406	5	and
407	6	where
408	7	the
409	8	accountant
410	9	invested
411	10	in
412	11	the
413	12	afternoon
414	13	.
415	14	<eos>
416	0	The
417	1	author
418	2	obviously
419	3	knew
420	4	what
421	5	and
422	6	where
423	7	the
424	8	editor
425	9	finished
426	10	during
427	11	the
428	12	holidays
429	13	.
430	14	<eos>
431	0	The
432	1	nurse
433	2	almost
434	3	forgot
435	4	what
436	5	and
437	6	where
438	7	the
439	8	dentist
440	9	swallowed
441	10	during
442	11	the
443	12	holidays
444	13	.
445	14	<eos>
446	0	The
447	1	assistant
448	2	clearly
449	3	forgot
450	4	what
451	5	and
452	6	where
453	7	the
454	8	economist
455	9	traded
456	10	in
457	11	the
458	12	morning
459	13	.
460	14	<eos>
461	0	The
462	1	waiter
463	2	gradually
464	3	forgot
465	4	what
466	5	and
467	6	where
468	7	the
469	8	customer
470	9	drank
471	10	in
472	11	the
473	12	evening
474	13	.
475	14	<eos>
476	0	The
477	1	drivers
478	2	stupidly
479	3	forgot
480	4	what
481	5	and
482	6	where
483	7	the
484	8	gardener
485	9	rode
486	10	during
487	11	the
488	12	weekend
489	13	.
490	14	<eos>
491	0	The
492	1	inspector
493	2	foolishly
494	3	forgot
495	4	what
496	5	and
497	6	where
498	7	the
499	8	prisoner
500	9	attacked
501	10	in
502	11	the
503	12	evening
504	13	.
505	14	<eos>
506	0	The
507	1	intern
508	2	stupidly
509	3	forgot
510	4	what
511	5	and
512	6	where
513	7	the
514	8	surgeon
515	9	forgot
516	10	in
517	11	the
518	12	evening
519	13	.
520	14	<eos>
521	0	The
522	1	archaeologist
523	2	regrettably
524	3	forgot
525	4	what
526	5	and
527	6	where
528	7	the
529	8	excavator
530	9	stirred
531	10	in
532	11	the
533	12	morning
534	13	.
535	14	<eos>
536	0	The
537	1	publisher
538	2	almost
539	3	explained
540	4	what
541	5	and
542	6	where
543	7	the
544	8	writer
545	9	wrote
546	10	during
547	11	the
548	12	weekend
549	13	.
550	14	<eos>
551	0	The
552	1	employer
553	2	totally
554	3	explained
555	4	what
556	5	and
557	6	where
558	7	the
559	8	colleague
560	9	sang
561	10	in
562	11	the
563	12	morning
564	13	.
565	14	<eos>
566	0	The
567	1	critic
568	2	carefully
569	3	explained
570	4	what
571	5	and
572	6	where
573	7	the
574	8	architect
575	9	practiced
576	10	during
577	11	the
578	12	holidays
579	13	.
580	14	<eos>
581	0	The
582	1	landlord
583	2	promptly
584	3	explained
585	4	what
586	5	and
587	6	where
588	7	the
589	8	tenant
590	9	obeyed
591	10	in
592	11	the
593	12	afternoon
594	13	.
595	14	<eos>
596	0	The
597	1	boss
598	2	slowly
599	3	explained
600	4	what
601	5	and
602	6	where
603	7	the
604	8	designer
605	9	played
606	10	during
607	11	the
608	12	holidays
609	13	.
610	14	<eos>
611	0	The
612	1	critic
613	2	gradually
614	3	explained
615	4	what
616	5	and
617	6	where
618	7	the
619	8	painters
620	9	read
621	10	in
622	11	the
623	12	morning
624	13	.
625	14	<eos>
626	0	The
627	1	cleaner
628	2	obviously
629	3	knew
630	4	where
631	5	and
632	6	what
633	7	the
634	8	resident
635	9	ate
636	10	something
637	11	in
638	12	the
639	13	morning
640	14	.
641	15	<eos>
642	0	The
643	1	victim
644	2	clearly
645	3	knew
646	4	where
647	5	and
648	6	what
649	7	the
650	8	murderer
651	9	smoked
652	10	something
653	11	in
654	12	the
655	13	evening
656	14	.
657	15	<eos>
658	0	The
659	1	professor
660	2	totally
661	3	knew
662	4	where
663	5	and
664	6	what
665	7	the
666	8	scientist
667	9	taught
668	10	something
669	11	during
670	12	the
671	13	weekend
672	14	.
673	15	<eos>
674	0	The
675	1	policeman
676	2	stupidly
677	3	knew
678	4	where
679	5	and
680	6	what
681	7	the
682	8	butcher
683	9	cooked
684	10	something
685	11	in
686	12	the
687	13	shop
688	14	in
689	15	the
690	16	morning
691	17	.
692	18	<eos>
693	0	The
694	1	coach
695	2	regrettably
696	3	knew
697	4	where
698	5	and
699	6	what
700	7	the
701	8	pupil
702	9	resumed
703	10	something
704	11	during
705	12	the
706	13	weekend
707	14	.
708	15	<eos>
709	0	The
710	1	associate
711	2	totally
712	3	knew
713	4	where
714	5	and
715	6	what
716	7	the
717	8	accountant
718	9	invested
719	10	something
720	11	in
721	12	the
722	13	afternoon
723	14	.
724	15	<eos>
725	0	The
726	1	author
727	2	obviously
728	3	knew
729	4	where
730	5	and
731	6	what
732	7	the
733	8	editor
734	9	finished
735	10	something
736	11	during
737	12	the
738	13	holidays
739	14	.
740	15	<eos>
741	0	The
742	1	nurse
743	2	almost
744	3	forgot
745	4	where
746	5	and
747	6	what
748	7	the
749	8	dentist
750	9	swallowed
751	10	something
752	11	during
753	12	the
754	13	holidays
755	14	.
756	15	<eos>
757	0	The
758	1	assistant
759	2	clearly
760	3	forgot
761	4	where
762	5	and
763	6	what
764	7	the
765	8	economist
766	9	traded
767	10	something
768	11	in
769	12	the
770	13	morning
771	14	.
772	15	<eos>
773	0	The
774	1	waiter
775	2	gradually
776	3	forgot
777	4	where
778	5	and
779	6	what
780	7	the
781	8	customer
782	9	drank
783	10	something
784	11	in
785	12	the
786	13	evening
787	14	.
788	15	<eos>
789	0	The
790	1	drivers
791	2	stupidly
792	3	forgot
793	4	where
794	5	and
795	6	what
796	7	the
797	8	gardener
798	9	rode
799	10	something
800	11	during
801	12	the
802	13	weekend
803	14	.
804	15	<eos>
805	0	The
806	1	inspector
807	2	foolishly
808	3	forgot
809	4	where
810	5	and
811	6	what
812	7	the
813	8	prisoner
814	9	attacked
815	10	something
816	11	in
817	12	the
818	13	evening
819	14	.
820	15	<eos>
821	0	The
822	1	intern
823	2	stupidly
824	3	forgot
825	4	where
826	5	and
827	6	what
828	7	the
829	8	surgeon
830	9	forgot
831	10	something
832	11	in
833	12	the
834	13	evening
835	14	.
836	15	<eos>
837	0	The
838	1	archaeologist
839	2	regrettably
840	3	forgot
841	4	where
842	5	and
843	6	what
844	7	the
845	8	excavator
846	9	stirred
847	10	something
848	11	in
849	12	the
850	13	morning
851	14	.
852	15	<eos>
853	0	The
854	1	publisher
855	2	almost
856	3	explained
857	4	where
858	5	and
859	6	what
860	7	the
861	8	writer
862	9	wrote
863	10	something
864	11	during
865	12	the
866	13	weekend
867	14	.
868	15	<eos>
869	0	The
870	1	employer
871	2	totally
872	3	explained
873	4	where
874	5	and
875	6	what
876	7	the
877	8	colleague
878	9	sang
879	10	something
880	11	in
881	12	the
882	13	morning
883	14	.
884	15	<eos>
885	0	The
886	1	critic
887	2	carefully
888	3	explained
889	4	where
890	5	and
891	6	what
892	7	the
893	8	architect
894	9	practiced
895	10	something
896	11	during
897	12	the
898	13	holidays
899	14	.
900	15	<eos>
901	0	The
902	1	landlord
903	2	promptly
904	3	explained
905	4	where
906	5	and
907	6	what
908	7	the
909	8	tenant
910	9	obeyed
911	10	something
912	11	in
913	12	the
914	13	afternoon
915	14	.
916	15	<eos>
917	0	The
918	1	boss
919	2	slowly
920	3	explained
921	4	where
922	5	and
923	6	what
924	7	the
925	8	designer
926	9	played
927	10	something
928	11	during
929	12	the
930	13	holidays
931	14	.
932	15	<eos>
933	0	The
934	1	critic
935	2	gradually
936	3	explained
937	4	where
938	5	and
939	6	what
940	7	the
941	8	painters
942	9	read
943	10	something
944	11	in
945	12	the
946	13	morning
947	14	.
948	15	<eos>
949	0	The
950	1	cleaner
951	2	obviously
952	3	knew
953	4	where
954	5	and
955	6	what
956	7	the
957	8	resident
958	9	ate
959	10	in
960	11	the
961	12	morning
962	13	.
963	14	<eos>
964	0	The
965	1	victim
966	2	clearly
967	3	knew
968	4	where
969	5	and
970	6	what
971	7	the
972	8	murderer
973	9	smoked
974	10	in
975	11	the
976	12	evening
977	13	.
978	14	<eos>
979	0	The
980	1	professor
981	2	totally
982	3	knew
983	4	where
984	5	and
985	6	what
986	7	the
987	8	scientist
988	9	taught
989	10	during
990	11	the
991	12	weekend
992	13	.
993	14	<eos>
994	0	The
995	1	policeman
996	2	stupidly
997	3	knew
998	4	where
999	5	and
1000	6	what
1001	7	the
1002	8	butcher
1003	9	cooked
1004	10	in
1005	11	the
1006	12	shop
1007	13	in
1008	14	the
1009	15	morning
1010	16	.
1011	17	<eos>
1012	0	The
1013	1	coach
1014	2	regrettably
1015	3	knew
1016	4	where
1017	5	and
1018	6	what
1019	7	the
1020	8	pupil
1021	9	resumed
1022	10	during
1023	11	the
1024	12	weekend
1025	13	.
1026	14	<eos>
1027	0	The
1028	1	associate
1029	2	totally
1030	3	knew
1031	4	where
1032	5	and
1033	6	what
1034	7	the
1035	8	accountant
1036	9	invested
1037	10	in
1038	11	the
1039	12	afternoon
1040	13	.
1041	14	<eos>
1042	0	The
1043	1	author
1044	2	obviously
1045	3	knew
1046	4	where
1047	5	and
1048	6	what
1049	7	the
1050	8	editor
1051	9	finished
1052	10	during
1053	11	the
1054	12	holidays
1055	13	.
1056	14	<eos>
1057	0	The
1058	1	nurse
1059	2	almost
1060	3	forgot
1061	4	where
1062	5	and
1063	6	what
1064	7	the
1065	8	dentist
1066	9	swallowed
1067	10	during
1068	11	the
1069	12	holidays
1070	13	.
1071	14	<eos>
1072	0	The
1073	1	assistant
1074	2	clearly
1075	3	forgot
1076	4	where
1077	5	and
1078	6	what
1079	7	the
1080	8	economist
1081	9	traded
1082	10	in
1083	11	the
1084	12	morning
1085	13	.
1086	14	<eos>
1087	0	The
1088	1	waiter
1089	2	gradually
1090	3	forgot
1091	4	where
1092	5	and
1093	6	what
1094	7	the
1095	8	customer
1096	9	drank
1097	10	in
1098	11	the
1099	12	evening
1100	13	.
1101	14	<eos>
1102	0	The
1103	1	drivers
1104	2	stupidly
1105	3	forgot
1106	4	where
1107	5	and
1108	6	what
1109	7	the
1110	8	gardener
1111	9	rode
1112	10	during
1113	11	the
1114	12	weekend
1115	13	.
1116	14	<eos>
1117	0	The
1118	1	inspector
1119	2	foolishly
1120	3	forgot
1121	4	where
1122	5	and
1123	6	what
1124	7	the
1125	8	prisoner
1126	9	attacked
1127	10	in
1128	11	the
1129	12	evening
1130	13	.
1131	14	<eos>
1132	0	The
1133	1	intern
1134	2	stupidly
1135	3	forgot
1136	4	where
1137	5	and
1138	6	what
1139	7	the
1140	8	surgeon
1141	9	forgot
1142	10	in
1143	11	the
1144	12	evening
1145	13	.
1146	14	<eos>
1147	0	The
1148	1	archaeologist
1149	2	regrettably
1150	3	forgot
1151	4	where
1152	5	and
1153	6	what
1154	7	the
1155	8	excavator
1156	9	stirred
1157	10	in
1158	11	the
1159	12	morning
1160	13	.
1161	14	<eos>
1162	0	The
1163	1	publisher
1164	2	almost
1165	3	explained
1166	4	where
1167	5	and
1168	6	what
1169	7	the
1170	8	writer
1171	9	wrote
1172	10	during
1173	11	the
1174	12	weekend
1175	13	.
1176	14	<eos>
1177	0	The
1178	1	employer
1179	2	totally
1180	3	explained
1181	4	where
1182	5	and
1183	6	what
1184	7	the
1185	8	colleague
1186	9	sang
1187	10	in
1188	11	the
1189	12	morning
1190	13	.
1191	14	<eos>
1192	0	The
1193	1	critic
1194	2	carefully
1195	3	explained
1196	4	where
1197	5	and
1198	6	what
1199	7	the
1200	8	architect
1201	9	practiced
1202	10	during
1203	11	the
1204	12	holidays
1205	13	.
1206	14	<eos>
1207	0	The
1208	1	landlord
1209	2	promptly
1210	3	explained
1211	4	where
1212	5	and
1213	6	what
1214	7	the
1215	8	tenant
1216	9	obeyed
1217	10	in
1218	11	the
1219	12	afternoon
1220	13	.
1221	14	<eos>
1222	0	The
1223	1	boss
1224	2	slowly
1225	3	explained
1226	4	where
1227	5	and
1228	6	what
1229	7	the
1230	8	designer
1231	9	played
1232	10	during
1233	11	the
1234	12	holidays
1235	13	.
1236	14	<eos>
1237	0	The
1238	1	critic
1239	2	gradually
1240	3	explained
1241	4	where
1242	5	and
1243	6	what
1244	7	the
1245	8	painters
1246	9	read
1247	10	in
1248	11	the
1249	12	morning
1250	13	.
1251	14	<eos>
