,model_word,surprisal,model
98,<|endoftext|>,13.964118003845217,gpt2_supr
99,The,0.0,gpt2_supr
100, author,10.091313362121582,gpt2_supr
101, obviously,12.821762084960938,gpt2_supr
102, knew,5.8588337898254395,gpt2_supr
103, what,2.965529441833496,gpt2_supr
104, and,12.812867164611816,gpt2_supr
105, where,4.043025016784668,gpt2_supr
106, the,3.819504499435425,gpt2_supr
107, editor,13.016721725463867,gpt2_supr
108, praised,18.66195297241211,gpt2_supr
109, something,11.899027824401855,gpt2_supr
110, during,10.171390533447266,gpt2_supr
111, the,1.3610841035842896,gpt2_supr
112, holidays,14.162314414978027,gpt2_supr
113,.,11.469016075134276,gpt2_supr
114,<|endoftext|>,14.762894630432127,gpt2_supr
115,The,0.0,gpt2_supr
116, nurse,14.692875862121582,gpt2_supr
117, almost,12.219037055969238,gpt2_supr
118, forgot,8.148324966430664,gpt2_supr
119, what,4.579113960266113,gpt2_supr
120, and,12.278276443481444,gpt2_supr
121, where,3.123263120651245,gpt2_supr
122, the,5.009887218475342,gpt2_supr
123, dentist,11.424487113952637,gpt2_supr
124, carried,14.790406227111816,gpt2_supr
125, something,11.768485069274902,gpt2_supr
126, during,6.679335594177246,gpt2_supr
127, the,1.706761360168457,gpt2_supr
128, holidays,12.36191177368164,gpt2_supr
129,.,10.592489242553713,gpt2_supr
130,<|endoftext|>,14.071598052978516,gpt2_supr
131,The,0.0,gpt2_supr
132, assistant,14.236419677734377,gpt2_supr
133, clearly,16.625452041625977,gpt2_supr
134, forgot,11.417880058288574,gpt2_supr
135, what,4.739070892333984,gpt2_supr
136, and,11.684236526489258,gpt2_supr
137, where,3.1900084018707275,gpt2_supr
138, the,3.733243703842163,gpt2_supr
139, economist,18.178377151489254,gpt2_supr
140, prevented,18.277435302734375,gpt2_supr
141, something,13.646384239196776,gpt2_supr
142, in,6.553164482116699,gpt2_supr
143, the,1.4685206413269043,gpt2_supr
144, morning,9.981295585632324,gpt2_supr
145,.,10.631345748901367,gpt2_supr
146,<|endoftext|>,13.790663719177246,gpt2_supr
147,The,0.0,gpt2_supr
148, waiter,16.28982162475586,gpt2_supr
149, gradually,16.131105422973633,gpt2_supr
150, forgot,10.9144287109375,gpt2_supr
151, what,4.046175479888916,gpt2_supr
152, and,11.48495864868164,gpt2_supr
153, where,3.0272340774536133,gpt2_supr
154, the,4.752486228942871,gpt2_supr
155, customer,8.537277221679688,gpt2_supr
156, bought,9.942010879516602,gpt2_supr
157, something,7.50369119644165,gpt2_supr
158, in,5.697055816650391,gpt2_supr
159, the,1.2482340335845947,gpt2_supr
160, evening,7.676108837127685,gpt2_supr
161,.,11.32121753692627,gpt2_supr
162,<|endoftext|>,14.007450103759766,gpt2_supr
163,The,0.0,gpt2_supr
164, drivers,14.505780220031738,gpt2_supr
165, stupidly,17.553110122680664,gpt2_supr
166, forgot,6.268310546875,gpt2_supr
167, what,5.995336532592773,gpt2_supr
168, and,11.34775447845459,gpt2_supr
169, where,2.542179584503174,gpt2_supr
170, the,3.8991503715515137,gpt2_supr
171, gardener,17.11659049987793,gpt2_supr
172, saved,11.352088928222656,gpt2_supr
173, something,13.5007905960083,gpt2_supr
174, during,6.086957931518555,gpt2_supr
175, the,1.8326709270477295,gpt2_supr
176, weekend,6.608535289764404,gpt2_supr
177,.,10.070539474487305,gpt2_supr
178,<|endoftext|>,13.680119514465332,gpt2_supr
179,The,0.0,gpt2_supr
180, inspector,15.035024642944336,gpt2_supr
181, foolishly,23.275901794433594,gpt2_supr
182, forgot,7.233493804931641,gpt2_supr
183, what,7.155038833618164,gpt2_supr
184, and,11.546671867370604,gpt2_supr
185, where,2.9839026927948,gpt2_supr
186, the,3.303633689880371,gpt2_supr
187, prisoner,12.024757385253906,gpt2_supr
188, discovered,13.080972671508787,gpt2_supr
189, something,9.222743034362791,gpt2_supr
190, in,4.038825988769531,gpt2_supr
191, the,1.1472907066345217,gpt2_supr
192, evening,10.70742893218994,gpt2_supr
193,.,11.936148643493652,gpt2_supr
194,<|endoftext|>,13.686663627624512,gpt2_supr
195,The,0.0,gpt2_supr
196, intern,15.653347969055176,gpt2_supr
197, stupidly,20.66103172302246,gpt2_supr
198, forgot,6.330089092254639,gpt2_supr
199, what,6.557622909545898,gpt2_supr
200, and,11.093846321105955,gpt2_supr
201, where,2.2570836544036865,gpt2_supr
202, the,3.7649385929107666,gpt2_supr
203, surgeon,14.696343421936035,gpt2_supr
204, found,10.24340534210205,gpt2_supr
205, something,9.273037910461426,gpt2_supr
206, in,3.1267597675323486,gpt2_supr
207, the,2.018404006958008,gpt2_supr
208, evening,12.730289459228516,gpt2_supr
209,.,12.075569152832031,gpt2_supr
210,<|endoftext|>,13.97600269317627,gpt2_supr
211,The,0.0,gpt2_supr
212, archaeologist,16.70294761657715,gpt2_supr
213, regrettably,21.113201141357425,gpt2_supr
214, forgot,5.794313430786133,gpt2_supr
215, what,7.832191944122315,gpt2_supr
216, and,11.260660171508787,gpt2_supr
217, where,2.754648208618164,gpt2_supr
218, the,3.223910093307495,gpt2_supr
219, excavator,8.870223045349121,gpt2_supr
220, ruined,18.900833129882812,gpt2_supr
221, something,9.391026496887209,gpt2_supr
222, in,4.6079230308532715,gpt2_supr
223, the,1.5805896520614624,gpt2_supr
224, morning,8.860664367675781,gpt2_supr
225,.,10.30897045135498,gpt2_supr
226,<|endoftext|>,12.993220329284668,gpt2_supr
227,The,0.0,gpt2_supr
228, publisher,13.935882568359377,gpt2_supr
229, almost,15.611283302307127,gpt2_supr
230, explained,14.15142822265625,gpt2_supr
231, what,4.149125576019287,gpt2_supr
232, and,11.432165145874023,gpt2_supr
233, where,3.995563268661499,gpt2_supr
234, the,2.2998831272125244,gpt2_supr
235, writer,12.160400390625,gpt2_supr
236, highlighted,17.14359474182129,gpt2_supr
237, something,12.555316925048828,gpt2_supr
238, during,8.939932823181152,gpt2_supr
239, the,1.5246632099151611,gpt2_supr
240, weekend,8.939643859863281,gpt2_supr
241,.,10.743182182312012,gpt2_supr
242,<|endoftext|>,15.163064002990724,gpt2_supr
243,The,0.0,gpt2_supr
244, employer,15.666671752929688,gpt2_supr
245, totally,17.34709930419922,gpt2_supr
246, explained,11.74344253540039,gpt2_supr
247, what,4.528921127319336,gpt2_supr
248, and,9.903179168701172,gpt2_supr
249, where,4.057736396789551,gpt2_supr
250, the,2.9413580894470215,gpt2_supr
251, colleague,14.954395294189451,gpt2_supr
252, eliminated,16.1252384185791,gpt2_supr
253, something,10.922602653503418,gpt2_supr
254, in,4.594287872314453,gpt2_supr
255, the,1.7834875583648682,gpt2_supr
256, morning,7.541027545928955,gpt2_supr
257,.,10.408489227294922,gpt2_supr
258,<|endoftext|>,14.80022144317627,gpt2_supr
259,The,0.0,gpt2_supr
260, critic,16.8335018157959,gpt2_supr
261, carefully,16.070783615112305,gpt2_supr
262, explained,7.674079418182373,gpt2_supr
263, what,4.145955562591553,gpt2_supr
264, and,10.499614715576172,gpt2_supr
265, where,4.962307929992676,gpt2_supr
266, the,2.428621768951416,gpt2_supr
267, architect,14.002906799316406,gpt2_supr
268, destroyed,13.8936185836792,gpt2_supr
269, something,11.31471061706543,gpt2_supr
270, during,8.915822982788086,gpt2_supr
271, the,1.6703187227249146,gpt2_supr
272, holidays,14.72538948059082,gpt2_supr
273,.,10.891894340515137,gpt2_supr
274,<|endoftext|>,13.689105987548828,gpt2_supr
275,The,0.0,gpt2_supr
276, landlord,14.06236743927002,gpt2_supr
277, promptly,14.48781681060791,gpt2_supr
278, explained,10.139906883239746,gpt2_supr
279, what,5.844410419464111,gpt2_supr
280, and,11.30484676361084,gpt2_supr
281, where,3.82860803604126,gpt2_supr
282, the,1.940501928329468,gpt2_supr
283, tenant,6.536721706390381,gpt2_supr
284, ignored,16.28059196472168,gpt2_supr
285, something,12.98960781097412,gpt2_supr
286, in,3.669287204742432,gpt2_supr
287, the,0.9108688235282898,gpt2_supr
288, afternoon,15.533221244812012,gpt2_supr
289,.,12.56686782836914,gpt2_supr
290,<|endoftext|>,14.514206886291504,gpt2_supr
291,The,0.0,gpt2_supr
292, boss,12.989322662353516,gpt2_supr
293, slowly,18.90482521057129,gpt2_supr
294, explained,10.449660301208496,gpt2_supr
295, what,3.167639970779419,gpt2_supr
296, and,11.688294410705566,gpt2_supr
297, where,4.550812244415283,gpt2_supr
298, the,2.0339934825897217,gpt2_supr
299, designer,14.649863243103027,gpt2_supr
300, designed,10.594422340393066,gpt2_supr
301, something,9.06143856048584,gpt2_supr
302, during,9.59067726135254,gpt2_supr
303, the,1.978277325630188,gpt2_supr
304, holidays,12.875709533691406,gpt2_supr
305,.,11.132889747619627,gpt2_supr
306,<|endoftext|>,14.437338829040527,gpt2_supr
307,The,0.0,gpt2_supr
308, critic,16.8335018157959,gpt2_supr
309, gradually,17.747650146484375,gpt2_supr
310, explained,9.988102912902832,gpt2_supr
311, what,4.470057010650635,gpt2_supr
312, and,10.679694175720217,gpt2_supr
313, where,5.048135280609131,gpt2_supr
314, the,2.493175983428955,gpt2_supr
315, painters,9.837727546691896,gpt2_supr
316, modified,17.67099952697754,gpt2_supr
317, something,11.694050788879396,gpt2_supr
318, in,3.56209397315979,gpt2_supr
319, the,1.8365370035171509,gpt2_supr
320, morning,11.53452491760254,gpt2_supr
321,.,11.414695739746094,gpt2_supr
322,<|endoftext|>,14.954238891601562,gpt2_supr
323,The,0.0,gpt2_supr
324, cleaner,18.0574893951416,gpt2_supr
325, obviously,13.950350761413574,gpt2_supr
326, knew,5.0480637550354,gpt2_supr
327, what,2.3652639389038086,gpt2_supr
328, and,11.989924430847168,gpt2_supr
329, where,3.876373767852783,gpt2_supr
330, the,3.257174253463745,gpt2_supr
331, resident,13.755910873413086,gpt2_supr
332, identified,13.462373733520508,gpt2_supr
333, in,5.49230432510376,gpt2_supr
334, the,0.6985403895378113,gpt2_supr
335, morning,12.790000915527344,gpt2_supr
336,.,14.490941047668455,gpt2_supr
337,<|endoftext|>,14.803715705871582,gpt2_supr
338,The,0.0,gpt2_supr
339, victim,11.845145225524902,gpt2_supr
340, clearly,13.884114265441896,gpt2_supr
341, knew,4.918805122375488,gpt2_supr
342, what,2.16103196144104,gpt2_supr
343, and,12.702675819396973,gpt2_supr
344, where,4.597750186920166,gpt2_supr
345, the,3.442554473876953,gpt2_supr
346, murderer,8.234498977661133,gpt2_supr
347, held,10.885286331176758,gpt2_supr
348, in,7.653835773468018,gpt2_supr
349, the,3.5233137607574463,gpt2_supr
350, evening,13.700257301330566,gpt2_supr
351,.,12.692955017089844,gpt2_supr
352,<|endoftext|>,13.409887313842772,gpt2_supr
353,The,0.0,gpt2_supr
354, professor,13.283145904541016,gpt2_supr
355, totally,16.5474853515625,gpt2_supr
356, knew,6.66673469543457,gpt2_supr
357, what,1.1774662733078003,gpt2_supr
358, and,12.355142593383787,gpt2_supr
359, where,4.417747974395752,gpt2_supr
360, the,3.412724256515503,gpt2_supr
361, scientist,13.534825325012209,gpt2_supr
362, installed,17.051292419433594,gpt2_supr
363, during,9.513480186462402,gpt2_supr
364, the,1.3932491540908811,gpt2_supr
365, weekend,10.344586372375488,gpt2_supr
366,.,11.28237533569336,gpt2_supr
367,<|endoftext|>,14.645097732543944,gpt2_supr
368,The,0.0,gpt2_supr
369, policeman,16.035429000854492,gpt2_supr
370, stupidly,19.21550178527832,gpt2_supr
371, knew,11.7320556640625,gpt2_supr
372, what,3.518014669418335,gpt2_supr
373, and,11.647839546203612,gpt2_supr
374, where,3.745112895965576,gpt2_supr
375, the,3.644371032714844,gpt2_supr
376, butcher,15.62514305114746,gpt2_supr
377, recognized,20.76176643371582,gpt2_supr
378, in,6.473127841949463,gpt2_supr
379, the,1.576268434524536,gpt2_supr
380, shop,7.314810752868652,gpt2_supr
381, in,7.812716484069824,gpt2_supr
382, the,2.3809192180633545,gpt2_supr
383, morning,3.751236915588379,gpt2_supr
384,.,10.877570152282717,gpt2_supr
385,<|endoftext|>,13.099771499633787,gpt2_supr
386,The,0.0,gpt2_supr
387, coach,13.216989517211914,gpt2_supr
388, regrettably,21.84473991394043,gpt2_supr
389, knew,9.119287490844728,gpt2_supr
390, what,4.287435054779053,gpt2_supr
391, and,11.93178939819336,gpt2_supr
392, where,4.039904594421387,gpt2_supr
393, the,3.1997978687286377,gpt2_supr
394, pupil,13.583768844604492,gpt2_supr
395, caught,13.557048797607422,gpt2_supr
396, during,7.665327548980713,gpt2_supr
397, the,1.5593481063842771,gpt2_supr
398, weekend,9.02860164642334,gpt2_supr
399,.,13.274225234985352,gpt2_supr
400,<|endoftext|>,12.611187934875488,gpt2_supr
401,The,0.0,gpt2_supr
402, associate,17.001256942749023,gpt2_supr
403, totally,19.644121170043945,gpt2_supr
404, knew,8.038739204406738,gpt2_supr
405, what,1.288851022720337,gpt2_supr
406, and,12.093918800354004,gpt2_supr
407, where,4.370574951171875,gpt2_supr
408, the,3.955240249633789,gpt2_supr
409, accountant,15.781267166137695,gpt2_supr
410, unveiled,21.946044921875,gpt2_supr
411, in,6.346550464630127,gpt2_supr
412, the,2.120692491531372,gpt2_supr
413, afternoon,9.76006317138672,gpt2_supr
414,.,10.807088851928713,gpt2_supr
415,<|endoftext|>,13.863530158996582,gpt2_supr
416,The,0.0,gpt2_supr
417, author,10.091313362121582,gpt2_supr
418, obviously,12.821762084960938,gpt2_supr
419, knew,5.8588337898254395,gpt2_supr
420, what,2.965529441833496,gpt2_supr
421, and,12.812867164611816,gpt2_supr
422, where,4.043025016784668,gpt2_supr
423, the,3.819504499435425,gpt2_supr
424, editor,13.016721725463867,gpt2_supr
425, praised,18.66195297241211,gpt2_supr
426, during,8.265884399414062,gpt2_supr
427, the,1.2346986532211304,gpt2_supr
428, holidays,13.912664413452148,gpt2_supr
429,.,11.696860313415527,gpt2_supr
430,<|endoftext|>,14.593721389770508,gpt2_supr
431,The,0.0,gpt2_supr
432, nurse,14.692875862121582,gpt2_supr
433, almost,12.219037055969238,gpt2_supr
434, forgot,8.148324966430664,gpt2_supr
435, what,4.579113960266113,gpt2_supr
436, and,12.278276443481444,gpt2_supr
437, where,3.123263120651245,gpt2_supr
438, the,5.009887218475342,gpt2_supr
439, dentist,11.424487113952637,gpt2_supr
440, carried,14.790406227111816,gpt2_supr
441, during,12.085225105285645,gpt2_supr
442, the,1.8935741186141968,gpt2_supr
443, holidays,12.187152862548828,gpt2_supr
444,.,10.658626556396484,gpt2_supr
445,<|endoftext|>,13.95438003540039,gpt2_supr
446,The,0.0,gpt2_supr
447, assistant,14.236419677734377,gpt2_supr
448, clearly,16.625452041625977,gpt2_supr
449, forgot,11.417880058288574,gpt2_supr
450, what,4.739070892333984,gpt2_supr
451, and,11.684236526489258,gpt2_supr
452, where,3.1900084018707275,gpt2_supr
453, the,3.733243703842163,gpt2_supr
454, economist,18.178377151489254,gpt2_supr
455, prevented,18.277435302734375,gpt2_supr
456, in,7.904276371002197,gpt2_supr
457, the,2.052102565765381,gpt2_supr
458, morning,8.872283935546875,gpt2_supr
459,.,11.564691543579102,gpt2_supr
460,<|endoftext|>,13.69762134552002,gpt2_supr
461,The,0.0,gpt2_supr
462, waiter,16.28982162475586,gpt2_supr
463, gradually,16.131105422973633,gpt2_supr
464, forgot,10.9144287109375,gpt2_supr
465, what,4.046175479888916,gpt2_supr
466, and,11.48495864868164,gpt2_supr
467, where,3.0272340774536133,gpt2_supr
468, the,4.752486228942871,gpt2_supr
469, customer,8.537277221679688,gpt2_supr
470, bought,9.942010879516602,gpt2_supr
471, in,9.668624877929688,gpt2_supr
472, the,1.675870060920715,gpt2_supr
473, evening,7.464017868041992,gpt2_supr
474,.,10.952178955078123,gpt2_supr
475,<|endoftext|>,13.780630111694336,gpt2_supr
476,The,0.0,gpt2_supr
477, drivers,14.505780220031738,gpt2_supr
478, stupidly,17.553110122680664,gpt2_supr
479, forgot,6.268310546875,gpt2_supr
480, what,5.995336532592773,gpt2_supr
481, and,11.34775447845459,gpt2_supr
482, where,2.542179584503174,gpt2_supr
483, the,3.8991503715515137,gpt2_supr
484, gardener,17.11659049987793,gpt2_supr
485, saved,11.352088928222656,gpt2_supr
486, during,13.686844825744627,gpt2_supr
487, the,1.737299561500549,gpt2_supr
488, weekend,6.870669841766357,gpt2_supr
489,.,10.642866134643556,gpt2_supr
490,<|endoftext|>,13.378714561462402,gpt2_supr
491,The,0.0,gpt2_supr
492, inspector,15.035024642944336,gpt2_supr
493, foolishly,23.275901794433594,gpt2_supr
494, forgot,7.233493804931641,gpt2_supr
495, what,7.155038833618164,gpt2_supr
496, and,11.546671867370604,gpt2_supr
497, where,2.9839026927948,gpt2_supr
498, the,3.303633689880371,gpt2_supr
499, prisoner,12.024757385253906,gpt2_supr
500, discovered,13.080972671508787,gpt2_supr
501, in,5.246493339538574,gpt2_supr
502, the,1.2470762729644775,gpt2_supr
503, evening,10.59190273284912,gpt2_supr
504,.,11.827363014221191,gpt2_supr
505,<|endoftext|>,13.852112770080566,gpt2_supr
506,The,0.0,gpt2_supr
507, intern,15.653347969055176,gpt2_supr
508, stupidly,20.66103172302246,gpt2_supr
509, forgot,6.330089092254639,gpt2_supr
510, what,6.557622909545898,gpt2_supr
511, and,11.093846321105955,gpt2_supr
512, where,2.2570836544036865,gpt2_supr
513, the,3.7649385929107666,gpt2_supr
514, surgeon,14.696343421936035,gpt2_supr
515, found,10.24340534210205,gpt2_supr
516, in,10.092159271240234,gpt2_supr
517, the,2.1135904788970947,gpt2_supr
518, evening,13.24543285369873,gpt2_supr
519,.,12.056450843811035,gpt2_supr
520,<|endoftext|>,13.714265823364258,gpt2_supr
521,The,0.0,gpt2_supr
522, archaeologist,16.70294761657715,gpt2_supr
523, regrettably,21.113201141357425,gpt2_supr
524, forgot,5.794313430786133,gpt2_supr
525, what,7.832191944122315,gpt2_supr
526, and,11.260660171508787,gpt2_supr
527, where,2.754648208618164,gpt2_supr
528, the,3.223910093307495,gpt2_supr
529, excavator,8.870223045349121,gpt2_supr
530, ruined,18.900833129882812,gpt2_supr
531, in,6.559195518493652,gpt2_supr
532, the,1.835891604423523,gpt2_supr
533, morning,8.281350135803223,gpt2_supr
534,.,10.193631172180176,gpt2_supr
535,<|endoftext|>,13.007938385009766,gpt2_supr
536,The,0.0,gpt2_supr
537, publisher,13.935882568359377,gpt2_supr
538, almost,15.611283302307127,gpt2_supr
539, explained,14.15142822265625,gpt2_supr
540, what,4.149125576019287,gpt2_supr
541, and,11.432165145874023,gpt2_supr
542, where,3.995563268661499,gpt2_supr
543, the,2.2998831272125244,gpt2_supr
544, writer,12.160400390625,gpt2_supr
545, highlighted,17.14359474182129,gpt2_supr
546, during,6.211143493652344,gpt2_supr
547, the,1.758766770362854,gpt2_supr
548, weekend,8.308095932006836,gpt2_supr
549,.,11.041539192199709,gpt2_supr
550,<|endoftext|>,14.70489501953125,gpt2_supr
551,The,0.0,gpt2_supr
552, employer,15.666671752929688,gpt2_supr
553, totally,17.34709930419922,gpt2_supr
554, explained,11.74344253540039,gpt2_supr
555, what,4.528921127319336,gpt2_supr
556, and,9.903179168701172,gpt2_supr
557, where,4.057736396789551,gpt2_supr
558, the,2.9413580894470215,gpt2_supr
559, colleague,14.954395294189451,gpt2_supr
560, eliminated,16.1252384185791,gpt2_supr
561, in,5.753568649291992,gpt2_supr
562, the,2.1965043544769287,gpt2_supr
563, morning,8.185471534729004,gpt2_supr
564,.,10.389747619628906,gpt2_supr
565,<|endoftext|>,14.425589561462402,gpt2_supr
566,The,0.0,gpt2_supr
567, critic,16.8335018157959,gpt2_supr
568, carefully,16.070783615112305,gpt2_supr
569, explained,7.674079418182373,gpt2_supr
570, what,4.145955562591553,gpt2_supr
571, and,10.499614715576172,gpt2_supr
572, where,4.962307929992676,gpt2_supr
573, the,2.428621768951416,gpt2_supr
574, architect,14.002906799316406,gpt2_supr
575, destroyed,13.8936185836792,gpt2_supr
576, during,7.00518274307251,gpt2_supr
577, the,1.4619946479797363,gpt2_supr
578, holidays,15.112552642822266,gpt2_supr
579,.,10.89335823059082,gpt2_supr
580,<|endoftext|>,13.402518272399902,gpt2_supr
581,The,0.0,gpt2_supr
582, landlord,14.06236743927002,gpt2_supr
583, promptly,14.48781681060791,gpt2_supr
584, explained,10.139906883239746,gpt2_supr
585, what,5.844410419464111,gpt2_supr
586, and,11.30484676361084,gpt2_supr
587, where,3.82860803604126,gpt2_supr
588, the,1.940501928329468,gpt2_supr
589, tenant,6.536721706390381,gpt2_supr
590, ignored,16.28059196472168,gpt2_supr
591, in,6.755371570587158,gpt2_supr
592, the,1.9940143823623655,gpt2_supr
593, afternoon,13.49904441833496,gpt2_supr
594,.,12.059728622436523,gpt2_supr
595,<|endoftext|>,13.854546546936035,gpt2_supr
596,The,0.0,gpt2_supr
597, boss,12.989322662353516,gpt2_supr
598, slowly,18.90482521057129,gpt2_supr
599, explained,10.449660301208496,gpt2_supr
600, what,3.167639970779419,gpt2_supr
601, and,11.688294410705566,gpt2_supr
602, where,4.550812244415283,gpt2_supr
603, the,2.0339934825897217,gpt2_supr
604, designer,14.649863243103027,gpt2_supr
605, designed,10.594422340393066,gpt2_supr
606, during,9.770503044128418,gpt2_supr
607, the,1.830204963684082,gpt2_supr
608, holidays,12.73559856414795,gpt2_supr
609,.,11.209083557128906,gpt2_supr
610,<|endoftext|>,14.08769416809082,gpt2_supr
611,The,0.0,gpt2_supr
612, critic,16.8335018157959,gpt2_supr
613, gradually,17.747650146484375,gpt2_supr
614, explained,9.988102912902832,gpt2_supr
615, what,4.470057010650635,gpt2_supr
616, and,10.679694175720217,gpt2_supr
617, where,5.048135280609131,gpt2_supr
618, the,2.493175983428955,gpt2_supr
619, painters,9.837727546691896,gpt2_supr
620, modified,17.67099952697754,gpt2_supr
621, in,3.7903778553009033,gpt2_supr
622, the,2.339510202407837,gpt2_supr
623, morning,11.155613899230955,gpt2_supr
624,.,11.473880767822266,gpt2_supr
625,<|endoftext|>,14.689245223999023,gpt2_supr
626,The,0.0,gpt2_supr
627, cleaner,18.0574893951416,gpt2_supr
628, obviously,13.950350761413574,gpt2_supr
629, knew,5.0480637550354,gpt2_supr
630, where,5.467808723449707,gpt2_supr
631, and,7.627407550811768,gpt2_supr
632, what,5.583809852600098,gpt2_supr
633, the,4.422475337982178,gpt2_supr
634, resident,12.986257553100586,gpt2_supr
635, identified,13.530649185180664,gpt2_supr
636, something,15.139362335205078,gpt2_supr
637, in,5.054924488067627,gpt2_supr
638, the,1.0963544845581057,gpt2_supr
639, morning,10.389476776123049,gpt2_supr
640,.,12.292309761047363,gpt2_supr
641,<|endoftext|>,15.073391914367676,gpt2_supr
642,The,0.0,gpt2_supr
643, victim,11.845145225524902,gpt2_supr
644, clearly,13.884114265441896,gpt2_supr
645, knew,4.918805122375488,gpt2_supr
646, where,6.0639543533325195,gpt2_supr
647, and,7.689306735992432,gpt2_supr
648, what,5.990631103515625,gpt2_supr
649, the,5.051809310913086,gpt2_supr
650, murderer,7.720551490783691,gpt2_supr
651, held,10.5851411819458,gpt2_supr
652, something,11.992234230041504,gpt2_supr
653, in,2.8333799839019775,gpt2_supr
654, the,4.566438674926758,gpt2_supr
655, evening,11.254864692687988,gpt2_supr
656,.,12.701142311096191,gpt2_supr
657,<|endoftext|>,13.94450569152832,gpt2_supr
658,The,0.0,gpt2_supr
659, professor,13.283145904541016,gpt2_supr
660, totally,16.5474853515625,gpt2_supr
661, knew,6.66673469543457,gpt2_supr
662, where,5.36154842376709,gpt2_supr
663, and,8.922347068786621,gpt2_supr
664, what,5.2206573486328125,gpt2_supr
665, the,3.998216152191162,gpt2_supr
666, scientist,13.183356285095217,gpt2_supr
667, installed,17.346792221069336,gpt2_supr
668, something,13.510887145996094,gpt2_supr
