,model_word,surprisal,model
98, novel,10.558987617492676,gpt2_supr
99, the,7.3951005935668945,gpt2_supr
100, editor,9.166457176208496,gpt2_supr
101, praised,16.183940887451172,gpt2_supr
102, something,14.712481498718262,gpt2_supr
103, during,12.77966022491455,gpt2_supr
104, the,1.3466172218322754,gpt2_supr
105, holidays,14.049065589904783,gpt2_supr
106,.,11.41050624847412,gpt2_supr
107,<|endoftext|>,14.560041427612305,gpt2_supr
108,The,0.0,gpt2_supr
109, nurse,14.692875862121582,gpt2_supr
110, almost,12.219037055969238,gpt2_supr
111, forgot,8.148324966430664,gpt2_supr
112, which,9.420174598693848,gpt2_supr
113, acid,16.159238815307617,gpt2_supr
114, the,6.587996006011963,gpt2_supr
115, dentist,8.979188919067383,gpt2_supr
116, carried,11.274171829223633,gpt2_supr
117, something,16.784881591796875,gpt2_supr
118, during,10.069186210632324,gpt2_supr
119, the,1.593619465827942,gpt2_supr
120, holidays,14.548932075500488,gpt2_supr
121,.,10.182557106018066,gpt2_supr
122,<|endoftext|>,14.145079612731934,gpt2_supr
123,The,0.0,gpt2_supr
124, assistant,14.236419677734377,gpt2_supr
125, clearly,16.625452041625977,gpt2_supr
126, forgot,11.417880058288574,gpt2_supr
127, which,7.353405475616455,gpt2_supr
128, fraud,18.020606994628903,gpt2_supr
129, the,7.527647495269775,gpt2_supr
130, economist,13.268089294433594,gpt2_supr
131, prevented,17.09996223449707,gpt2_supr
132, something,15.316378593444824,gpt2_supr
133, in,6.621513843536377,gpt2_supr
134, the,1.816088080406189,gpt2_supr
135, morning,12.11757469177246,gpt2_supr
136,.,10.254985809326172,gpt2_supr
137,<|endoftext|>,13.912365913391112,gpt2_supr
138,The,0.0,gpt2_supr
139, waiter,16.28982162475586,gpt2_supr
140, gradually,16.131105422973633,gpt2_supr
141, forgot,10.9144287109375,gpt2_supr
142, which,9.529081344604492,gpt2_supr
143, beer,8.78005599975586,gpt2_supr
144, the,6.033172607421875,gpt2_supr
145, customer,3.697431087493897,gpt2_supr
146, bought,6.739952087402344,gpt2_supr
147, something,14.811654090881348,gpt2_supr
148, in,5.241489887237549,gpt2_supr
149, the,4.135403156280518,gpt2_supr
150, evening,7.014535427093506,gpt2_supr
151,.,11.195201873779297,gpt2_supr
152,<|endoftext|>,14.166543960571287,gpt2_supr
153,The,0.0,gpt2_supr
154, drivers,14.505780220031738,gpt2_supr
155, stupidly,17.553110122680664,gpt2_supr
156, forgot,6.268310546875,gpt2_supr
157, which,8.095632553100586,gpt2_supr
158, bird,13.05645751953125,gpt2_supr
159, the,7.381235122680664,gpt2_supr
160, gardener,12.397149085998535,gpt2_supr
161, saved,8.939042091369629,gpt2_supr
162, something,14.95707893371582,gpt2_supr
163, during,10.458027839660645,gpt2_supr
164, the,1.8864028453826904,gpt2_supr
165, weekend,6.458322048187256,gpt2_supr
166,.,9.941679000854492,gpt2_supr
167,<|endoftext|>,13.640739440917969,gpt2_supr
168,The,0.0,gpt2_supr
169, inspector,15.035024642944336,gpt2_supr
170, foolishly,23.275901794433594,gpt2_supr
171, forgot,7.233493804931641,gpt2_supr
172, which,9.271944046020508,gpt2_supr
173, knife,10.414236068725586,gpt2_supr
174, the,5.695052146911621,gpt2_supr
175, prisoner,9.367308616638184,gpt2_supr
176, discovered,12.56916618347168,gpt2_supr
177, something,14.33488941192627,gpt2_supr
178, in,3.05361008644104,gpt2_supr
179, the,2.554933786392212,gpt2_supr
180, evening,10.727139472961426,gpt2_supr
181,.,11.267149925231934,gpt2_supr
182,<|endoftext|>,13.45572566986084,gpt2_supr
183,The,0.0,gpt2_supr
184, intern,15.653347969055176,gpt2_supr
185, stupidly,20.66103172302246,gpt2_supr
186, forgot,6.330089092254639,gpt2_supr
187, which,8.509127616882324,gpt2_supr
188, tissue,14.22824478149414,gpt2_supr
189, the,5.957902908325195,gpt2_supr
190, surgeon,8.534127235412598,gpt2_supr
191, found,10.255380630493164,gpt2_supr
192, something,9.107090950012209,gpt2_supr
193, in,1.825655817985535,gpt2_supr
194, the,5.938241958618164,gpt2_supr
195, evening,9.72947120666504,gpt2_supr
196,.,10.890331268310549,gpt2_supr
197,<|endoftext|>,14.421853065490724,gpt2_supr
198,The,0.0,gpt2_supr
199, archaeologist,16.70294761657715,gpt2_supr
200, regrettably,21.113201141357425,gpt2_supr
201, forgot,5.794313430786133,gpt2_supr
202, which,9.88053035736084,gpt2_supr
203, fossil,10.67788791656494,gpt2_supr
204, the,6.309626579284668,gpt2_supr
205, excavator,10.32693576812744,gpt2_supr
206, ruined,17.00200653076172,gpt2_supr
207, something,12.557040214538574,gpt2_supr
208, in,4.324182033538818,gpt2_supr
209, the,2.7348792552948,gpt2_supr
210, morning,9.092484474182127,gpt2_supr
211,.,10.266042709350586,gpt2_supr
212,<|endoftext|>,13.157648086547852,gpt2_supr
213,The,0.0,gpt2_supr
214, publisher,13.935882568359377,gpt2_supr
215, almost,15.611283302307127,gpt2_supr
216, explained,14.15142822265625,gpt2_supr
217, which,12.4920072555542,gpt2_supr
218, acknowledgement,19.43996238708496,gpt2_supr
219, the,4.619566917419434,gpt2_supr
220, writer,6.885786533355713,gpt2_supr
221, highlighted,15.699990272521973,gpt2_supr
222, something,15.67874526977539,gpt2_supr
223, during,10.242433547973633,gpt2_supr
224, the,1.3186886310577393,gpt2_supr
225, weekend,10.106704711914062,gpt2_supr
226,.,10.884197235107422,gpt2_supr
227,<|endoftext|>,15.05520725250244,gpt2_supr
228,The,0.0,gpt2_supr
229, employer,15.666671752929688,gpt2_supr
230, totally,17.34709930419922,gpt2_supr
231, explained,11.74344253540039,gpt2_supr
232, which,11.446992874145508,gpt2_supr
233, contract,9.140751838684082,gpt2_supr
234, the,5.48844051361084,gpt2_supr
235, colleague,13.347277641296388,gpt2_supr
236, eliminated,17.054004669189453,gpt2_supr
237, something,15.18008041381836,gpt2_supr
238, in,5.025880336761475,gpt2_supr
239, the,4.309127330780029,gpt2_supr
240, morning,8.981179237365723,gpt2_supr
241,.,10.002045631408691,gpt2_supr
242,<|endoftext|>,15.189308166503906,gpt2_supr
243,The,0.0,gpt2_supr
244, critic,16.8335018157959,gpt2_supr
245, carefully,16.070783615112305,gpt2_supr
246, explained,7.674079418182373,gpt2_supr
247, which,9.344696044921877,gpt2_supr
248, house,12.224116325378418,gpt2_supr
249, the,4.55068302154541,gpt2_supr
250, architect,11.457043647766112,gpt2_supr
251, destroyed,12.7991361618042,gpt2_supr
252, something,14.98984432220459,gpt2_supr
253, during,9.286611557006836,gpt2_supr
254, the,1.65791118144989,gpt2_supr
255, holidays,13.423094749450684,gpt2_supr
256,.,10.805012702941896,gpt2_supr
257,<|endoftext|>,13.47157382965088,gpt2_supr
258,The,0.0,gpt2_supr
259, landlord,14.06236743927002,gpt2_supr
260, promptly,14.48781681060791,gpt2_supr
261, explained,10.139906883239746,gpt2_supr
262, which,12.404247283935549,gpt2_supr
263, notice,11.810491561889648,gpt2_supr
264, the,5.025943756103516,gpt2_supr
265, tenant,1.8179749250411987,gpt2_supr
266, ignored,12.19509983062744,gpt2_supr
267, something,16.257869720458984,gpt2_supr
268, in,4.894794464111328,gpt2_supr
269, the,1.416455864906311,gpt2_supr
270, afternoon,14.83541202545166,gpt2_supr
271,.,11.793426513671877,gpt2_supr
272,<|endoftext|>,15.267234802246094,gpt2_supr
273,The,0.0,gpt2_supr
274, boss,12.989322662353516,gpt2_supr
275, slowly,18.90482521057129,gpt2_supr
276, explained,10.449660301208496,gpt2_supr
277, which,10.375688552856444,gpt2_supr
278, room,9.421520233154297,gpt2_supr
279, the,3.7885775566101074,gpt2_supr
280, designer,13.8845853805542,gpt2_supr
281, designed,9.251778602600098,gpt2_supr
282, something,9.681268692016602,gpt2_supr
283, during,11.237971305847168,gpt2_supr
284, the,1.9604073762893677,gpt2_supr
285, holidays,13.046749114990234,gpt2_supr
286,.,10.9718599319458,gpt2_supr
287,<|endoftext|>,14.338160514831545,gpt2_supr
288,The,0.0,gpt2_supr
289, critic,16.8335018157959,gpt2_supr
290, gradually,17.747650146484375,gpt2_supr
291, explained,9.988102912902832,gpt2_supr
292, which,11.003779411315918,gpt2_supr
293, painting,14.800460815429688,gpt2_supr
294, the,7.056818008422852,gpt2_supr
295, painters,8.916094779968262,gpt2_supr
296, modified,14.077048301696776,gpt2_supr
297, something,12.125959396362305,gpt2_supr
298, in,3.3062658309936523,gpt2_supr
299, the,1.635816216468811,gpt2_supr
300, morning,13.35576629638672,gpt2_supr
301,.,12.175227165222168,gpt2_supr
302,<|endoftext|>,14.68959140777588,gpt2_supr
303,The,0.0,gpt2_supr
304, cleaner,18.0574893951416,gpt2_supr
305, obviously,13.950350761413574,gpt2_supr
306, knew,5.0480637550354,gpt2_supr
307, which,7.996410846710205,gpt2_supr
308, letter,11.725040435791016,gpt2_supr
309, the,4.900763034820557,gpt2_supr
310, resident,13.908513069152832,gpt2_supr
311, identified,10.807127952575684,gpt2_supr
312, in,5.31952428817749,gpt2_supr
313, the,1.2867077589035034,gpt2_supr
314, morning,11.2362060546875,gpt2_supr
315,.,13.328468322753906,gpt2_supr
316,<|endoftext|>,15.138340950012209,gpt2_supr
317,The,0.0,gpt2_supr
318, victim,11.845145225524902,gpt2_supr
319, clearly,13.884114265441896,gpt2_supr
320, knew,4.918805122375488,gpt2_supr
321, which,8.957554817199707,gpt2_supr
322, gun,7.076053142547607,gpt2_supr
323, the,5.298131465911865,gpt2_supr
324, murderer,7.285098552703857,gpt2_supr
325, held,8.033102035522461,gpt2_supr
326, in,3.1574461460113525,gpt2_supr
327, the,3.7649996280670166,gpt2_supr
328, evening,12.606704711914062,gpt2_supr
329,.,13.39555549621582,gpt2_supr
330,<|endoftext|>,13.383869171142578,gpt2_supr
331,The,0.0,gpt2_supr
332, professor,13.283145904541016,gpt2_supr
333, totally,16.5474853515625,gpt2_supr
334, knew,6.66673469543457,gpt2_supr
335, which,7.8286213874816895,gpt2_supr
336, equipment,12.49484920501709,gpt2_supr
337, the,5.729856014251709,gpt2_supr
338, scientist,10.896828651428224,gpt2_supr
339, installed,9.618640899658203,gpt2_supr
340, during,6.822117805480957,gpt2_supr
341, the,1.3130117654800415,gpt2_supr
342, weekend,12.63734245300293,gpt2_supr
343,.,11.9568452835083,gpt2_supr
344,<|endoftext|>,14.788897514343262,gpt2_supr
345,The,0.0,gpt2_supr
346, policeman,16.035429000854492,gpt2_supr
347, stupidly,19.21550178527832,gpt2_supr
348, knew,11.7320556640625,gpt2_supr
349, which,7.668206214904785,gpt2_supr
350, meat,14.237168312072754,gpt2_supr
351, the,9.14831256866455,gpt2_supr
352, butcher,9.289643287658691,gpt2_supr
353, recognized,17.581254959106445,gpt2_supr
354, in,6.775323867797852,gpt2_supr
355, the,1.135017991065979,gpt2_supr
356, shop,4.617417335510254,gpt2_supr
357, in,7.631286144256592,gpt2_supr
358, the,2.414520263671875,gpt2_supr
359, morning,4.004351615905762,gpt2_supr
360,.,11.518739700317385,gpt2_supr
361,<|endoftext|>,13.404399871826172,gpt2_supr
362,The,0.0,gpt2_supr
363, coach,13.216989517211914,gpt2_supr
364, regrettably,21.84473991394043,gpt2_supr
365, knew,9.119287490844728,gpt2_supr
366, which,8.872431755065918,gpt2_supr
367, ball,8.07945442199707,gpt2_supr
368, the,5.787727355957031,gpt2_supr
369, pupil,13.373252868652344,gpt2_supr
370, caught,8.899738311767578,gpt2_supr
371, during,6.572009563446045,gpt2_supr
372, the,1.4117316007614136,gpt2_supr
373, weekend,10.633590698242188,gpt2_supr
374,.,12.989896774291992,gpt2_supr
375,<|endoftext|>,12.80817413330078,gpt2_supr
376,The,0.0,gpt2_supr
377, associate,17.001256942749023,gpt2_supr
378, totally,19.644121170043945,gpt2_supr
379, knew,8.038739204406738,gpt2_supr
380, which,7.795199394226074,gpt2_supr
381, document,14.447449684143066,gpt2_supr
382, the,6.366580963134766,gpt2_supr
383, accountant,12.953006744384766,gpt2_supr
384, unveiled,17.406496047973633,gpt2_supr
385, in,4.484536170959473,gpt2_supr
386, the,2.4380314350128174,gpt2_supr
387, afternoon,9.139363288879396,gpt2_supr
388,.,11.336248397827148,gpt2_supr
389,<|endoftext|>,13.95396900177002,gpt2_supr
390,The,0.0,gpt2_supr
391, author,10.091313362121582,gpt2_supr
392, obviously,12.821762084960938,gpt2_supr
393, knew,5.8588337898254395,gpt2_supr
394, which,8.450801849365234,gpt2_supr
395, novel,10.558987617492676,gpt2_supr
396, the,7.3951005935668945,gpt2_supr
397, editor,9.166457176208496,gpt2_supr
398, praised,16.183940887451172,gpt2_supr
399, during,8.406172752380371,gpt2_supr
400, the,1.3350088596343994,gpt2_supr
401, holidays,13.56326961517334,gpt2_supr
402,.,11.846019744873049,gpt2_supr
403,<|endoftext|>,14.48257827758789,gpt2_supr
404,The,0.0,gpt2_supr
405, nurse,14.692875862121582,gpt2_supr
406, almost,12.219037055969238,gpt2_supr
407, forgot,8.148324966430664,gpt2_supr
408, which,9.420174598693848,gpt2_supr
409, acid,16.159238815307617,gpt2_supr
410, the,6.587996006011963,gpt2_supr
411, dentist,8.979188919067383,gpt2_supr
412, carried,11.274171829223633,gpt2_supr
413, during,7.672146320343018,gpt2_supr
414, the,1.9019432067871096,gpt2_supr
415, holidays,15.389185905456545,gpt2_supr
416,.,10.522356033325195,gpt2_supr
417,<|endoftext|>,14.171114921569824,gpt2_supr
418,The,0.0,gpt2_supr
419, assistant,14.236419677734377,gpt2_supr
420, clearly,16.625452041625977,gpt2_supr
421, forgot,11.417880058288574,gpt2_supr
422, which,7.353405475616455,gpt2_supr
423, fraud,18.020606994628903,gpt2_supr
424, the,7.527647495269775,gpt2_supr
425, economist,13.268089294433594,gpt2_supr
426, prevented,17.09996223449707,gpt2_supr
427, in,7.3470988273620605,gpt2_supr
428, the,2.1332788467407227,gpt2_supr
429, morning,10.924982070922852,gpt2_supr
430,.,10.92317008972168,gpt2_supr
431,<|endoftext|>,14.031514167785645,gpt2_supr
432,The,0.0,gpt2_supr
433, waiter,16.28982162475586,gpt2_supr
434, gradually,16.131105422973633,gpt2_supr
435, forgot,10.9144287109375,gpt2_supr
436, which,9.529081344604492,gpt2_supr
437, beer,8.78005599975586,gpt2_supr
438, the,6.033172607421875,gpt2_supr
439, customer,3.697431087493897,gpt2_supr
440, bought,6.739952087402344,gpt2_supr
441, in,6.120570182800293,gpt2_supr
442, the,1.4352954626083374,gpt2_supr
443, evening,7.556880950927734,gpt2_supr
444,.,11.570915222167969,gpt2_supr
445,<|endoftext|>,13.950175285339355,gpt2_supr
446,The,0.0,gpt2_supr
447, drivers,14.505780220031738,gpt2_supr
448, stupidly,17.553110122680664,gpt2_supr
449, forgot,6.268310546875,gpt2_supr
450, which,8.095632553100586,gpt2_supr
451, bird,13.05645751953125,gpt2_supr
452, the,7.381235122680664,gpt2_supr
453, gardener,12.397149085998535,gpt2_supr
454, saved,8.939042091369629,gpt2_supr
455, during,6.359355449676514,gpt2_supr
456, the,1.9823073148727417,gpt2_supr
457, weekend,6.653544902801514,gpt2_supr
458,.,10.380571365356444,gpt2_supr
459,<|endoftext|>,13.510563850402832,gpt2_supr
460,The,0.0,gpt2_supr
461, inspector,15.035024642944336,gpt2_supr
462, foolishly,23.275901794433594,gpt2_supr
463, forgot,7.233493804931641,gpt2_supr
464, which,9.271944046020508,gpt2_supr
465, knife,10.414236068725586,gpt2_supr
466, the,5.695052146911621,gpt2_supr
467, prisoner,9.367308616638184,gpt2_supr
468, discovered,12.56916618347168,gpt2_supr
469, in,3.0675323009490967,gpt2_supr
470, the,1.51807701587677,gpt2_supr
471, evening,11.47726345062256,gpt2_supr
472,.,12.115640640258787,gpt2_supr
473,<|endoftext|>,13.441732406616213,gpt2_supr
474,The,0.0,gpt2_supr
475, intern,15.653347969055176,gpt2_supr
476, stupidly,20.66103172302246,gpt2_supr
477, forgot,6.330089092254639,gpt2_supr
478, which,8.509127616882324,gpt2_supr
479, tissue,14.22824478149414,gpt2_supr
480, the,5.957902908325195,gpt2_supr
481, surgeon,8.534127235412598,gpt2_supr
482, found,10.255380630493164,gpt2_supr
483, in,3.0477867126464844,gpt2_supr
484, the,2.690715074539185,gpt2_supr
485, evening,13.747184753417969,gpt2_supr
486,.,13.018753051757812,gpt2_supr
487,<|endoftext|>,14.20419216156006,gpt2_supr
488,The,0.0,gpt2_supr
489, archaeologist,16.70294761657715,gpt2_supr
490, regrettably,21.113201141357425,gpt2_supr
491, forgot,5.794313430786133,gpt2_supr
492, which,9.88053035736084,gpt2_supr
493, fossil,10.67788791656494,gpt2_supr
494, the,6.309626579284668,gpt2_supr
495, excavator,10.32693576812744,gpt2_supr
496, ruined,17.00200653076172,gpt2_supr
497, in,4.918159484863281,gpt2_supr
498, the,1.769049882888794,gpt2_supr
499, morning,9.034479141235352,gpt2_supr
500,.,10.538022994995115,gpt2_supr
501,<|endoftext|>,13.17545223236084,gpt2_supr
502,The,0.0,gpt2_supr
503, publisher,13.935882568359377,gpt2_supr
504, almost,15.611283302307127,gpt2_supr
505, explained,14.15142822265625,gpt2_supr
506, which,12.4920072555542,gpt2_supr
507, acknowledgement,19.43996238708496,gpt2_supr
508, the,4.619566917419434,gpt2_supr
509, writer,6.885786533355713,gpt2_supr
510, highlighted,15.699990272521973,gpt2_supr
511, during,5.921929836273193,gpt2_supr
512, the,1.4919112920761108,gpt2_supr
513, weekend,9.980997085571287,gpt2_supr
514,.,11.463865280151367,gpt2_supr
515,<|endoftext|>,14.899635314941406,gpt2_supr
516,The,0.0,gpt2_supr
517, employer,15.666671752929688,gpt2_supr
518, totally,17.34709930419922,gpt2_supr
519, explained,11.74344253540039,gpt2_supr
520, which,11.446992874145508,gpt2_supr
521, contract,9.140751838684082,gpt2_supr
522, the,5.48844051361084,gpt2_supr
523, colleague,13.347277641296388,gpt2_supr
524, eliminated,17.054004669189453,gpt2_supr
525, in,4.819955348968506,gpt2_supr
526, the,2.5790860652923584,gpt2_supr
527, morning,8.087244033813477,gpt2_supr
528,.,10.141327857971191,gpt2_supr
529,<|endoftext|>,14.925689697265623,gpt2_supr
530,The,0.0,gpt2_supr
531, critic,16.8335018157959,gpt2_supr
532, carefully,16.070783615112305,gpt2_supr
533, explained,7.674079418182373,gpt2_supr
534, which,9.344696044921877,gpt2_supr
535, house,12.224116325378418,gpt2_supr
536, the,4.55068302154541,gpt2_supr
537, architect,11.457043647766112,gpt2_supr
538, destroyed,12.7991361618042,gpt2_supr
539, during,7.25119686126709,gpt2_supr
540, the,1.4056458473205566,gpt2_supr
541, holidays,14.282716751098633,gpt2_supr
542,.,11.099757194519045,gpt2_supr
543,<|endoftext|>,13.306902885437012,gpt2_supr
544,The,0.0,gpt2_supr
545, landlord,14.06236743927002,gpt2_supr
546, promptly,14.48781681060791,gpt2_supr
547, explained,10.139906883239746,gpt2_supr
548, which,12.404247283935549,gpt2_supr
549, notice,11.810491561889648,gpt2_supr
550, the,5.025943756103516,gpt2_supr
551, tenant,1.8179749250411987,gpt2_supr
552, ignored,12.19509983062744,gpt2_supr
553, in,5.6234307289123535,gpt2_supr
554, the,2.645026922225952,gpt2_supr
555, afternoon,12.84762954711914,gpt2_supr
556,.,12.209433555603027,gpt2_supr
557,<|endoftext|>,15.05138874053955,gpt2_supr
558,The,0.0,gpt2_supr
559, boss,12.989322662353516,gpt2_supr
560, slowly,18.90482521057129,gpt2_supr
561, explained,10.449660301208496,gpt2_supr
562, which,10.375688552856444,gpt2_supr
563, room,9.421520233154297,gpt2_supr
564, the,3.7885775566101074,gpt2_supr
565, designer,13.8845853805542,gpt2_supr
566, designed,9.251778602600098,gpt2_supr
567, during,9.810940742492676,gpt2_supr
568, the,2.001067876815796,gpt2_supr
569, holidays,12.961434364318848,gpt2_supr
570,.,11.164053916931152,gpt2_supr
571,<|endoftext|>,14.12701416015625,gpt2_supr
572,The,0.0,gpt2_supr
573, critic,16.8335018157959,gpt2_supr
574, gradually,17.747650146484375,gpt2_supr
575, explained,9.988102912902832,gpt2_supr
576, which,11.003779411315918,gpt2_supr
577, painting,14.800460815429688,gpt2_supr
578, the,7.056818008422852,gpt2_supr
579, painters,8.916094779968262,gpt2_supr
580, modified,14.077048301696776,gpt2_supr
581, in,4.084843158721924,gpt2_supr
582, the,2.6297061443328857,gpt2_supr
583, morning,10.609670639038086,gpt2_supr
584,.,12.148598670959473,gpt2_supr
585,<|endoftext|>,14.363661766052246,gpt2_supr
586,The,0.0,gpt2_supr
587, cleaner,18.0574893951416,gpt2_supr
588, obviously,13.950350761413574,gpt2_supr
589, knew,5.0480637550354,gpt2_supr
590, which,7.996410846710205,gpt2_supr
591, letter,11.725040435791016,gpt2_supr
592, and,6.360727787017822,gpt2_supr
593, which,3.59397292137146,gpt2_supr
594, document,12.33810329437256,gpt2_supr
595, the,5.7775959968566895,gpt2_supr
596, resident,12.147089958190918,gpt2_supr
597, identified,9.794459342956545,gpt2_supr
598, something,15.954219818115234,gpt2_supr
599, in,4.314093112945557,gpt2_supr
600, the,2.5779080390930176,gpt2_supr
601, morning,10.409669876098633,gpt2_supr
602,.,11.73384952545166,gpt2_supr
603,<|endoftext|>,15.460001945495604,gpt2_supr
604,The,0.0,gpt2_supr
605, victim,11.845145225524902,gpt2_supr
606, clearly,13.884114265441896,gpt2_supr
607, knew,4.918805122375488,gpt2_supr
608, which,8.957554817199707,gpt2_supr
609, gun,7.076053142547607,gpt2_supr
610, and,7.592154026031494,gpt2_supr
611, which,1.2483234405517578,gpt2_supr
612, knife,5.737239360809326,gpt2_supr
613, the,5.197157859802246,gpt2_supr
614, murderer,6.469597339630127,gpt2_supr
615, held,8.017386436462402,gpt2_supr
616, something,17.875272750854492,gpt2_supr
617, in,2.2289609909057617,gpt2_supr
618, the,4.4908294677734375,gpt2_supr
619, evening,11.157590866088867,gpt2_supr
620,.,13.351304054260254,gpt2_supr
621,<|endoftext|>,13.232852935791016,gpt2_supr
622,The,0.0,gpt2_supr
623, professor,13.283145904541016,gpt2_supr
624, totally,16.5474853515625,gpt2_supr
625, knew,6.66673469543457,gpt2_supr
626, which,7.8286213874816895,gpt2_supr
627, equipment,12.49484920501709,gpt2_supr
628, and,6.6913299560546875,gpt2_supr
629, which,3.4182310104370117,gpt2_supr
630, program,9.152816772460938,gpt2_supr
631, the,5.65556526184082,gpt2_supr
632, scientist,11.58241844177246,gpt2_supr
633, installed,10.469056129455566,gpt2_supr
634, something,16.72406768798828,gpt2_supr
635, during,11.754643440246582,gpt2_supr
636, the,1.4025295972824097,gpt2_supr
637, weekend,11.670408248901367,gpt2_supr
638,.,10.930161476135254,gpt2_supr
639,<|endoftext|>,15.27328395843506,gpt2_supr
640,The,0.0,gpt2_supr
641, policeman,16.035429000854492,gpt2_supr
642, stupidly,19.21550178527832,gpt2_supr
643, knew,11.7320556640625,gpt2_supr
644, which,7.668206214904785,gpt2_supr
645, meat,14.237168312072754,gpt2_supr
646, and,6.473088264465332,gpt2_supr
647, which,2.9017579555511475,gpt2_supr
648, sausage,8.289657592773438,gpt2_supr
649, the,6.893545627593994,gpt2_supr
650, butcher,10.693288803100586,gpt2_supr
651, recognized,17.067546844482422,gpt2_supr
652, something,15.53701114654541,gpt2_supr
653, in,5.659771919250488,gpt2_supr
654, the,2.7888870239257812,gpt2_supr
655, shop,7.264469146728516,gpt2_supr
656, in,8.220765113830566,gpt2_supr
657, the,2.593120574951172,gpt2_supr
658, morning,3.939128160476685,gpt2_supr
659,.,11.17957878112793,gpt2_supr
660,<|endoftext|>,13.751737594604492,gpt2_supr
661,The,0.0,gpt2_supr
662, coach,13.216989517211914,gpt2_supr
663, regrettably,21.84473991394043,gpt2_supr
664, knew,9.119287490844728,gpt2_supr
